business_id,date_values
-0TffRSXXIlBYVbb5AwfTg,20150310
-0TffRSXXIlBYVbb5AwfTg,20150313
-0TffRSXXIlBYVbb5AwfTg,20150314
-0TffRSXXIlBYVbb5AwfTg,20150319
-0TffRSXXIlBYVbb5AwfTg,20150321
-0TffRSXXIlBYVbb5AwfTg,20150325
-0TffRSXXIlBYVbb5AwfTg,20150327
-0TffRSXXIlBYVbb5AwfTg,20150331
-0TffRSXXIlBYVbb5AwfTg,20150403
-0TffRSXXIlBYVbb5AwfTg,20150404
-0TffRSXXIlBYVbb5AwfTg,20150407
-0TffRSXXIlBYVbb5AwfTg,20150410
-0TffRSXXIlBYVbb5AwfTg,20150411
-0TffRSXXIlBYVbb5AwfTg,20150413
-0TffRSXXIlBYVbb5AwfTg,20150417
-0TffRSXXIlBYVbb5AwfTg,20150422
-0TffRSXXIlBYVbb5AwfTg,20150423
-0TffRSXXIlBYVbb5AwfTg,20150425
-0TffRSXXIlBYVbb5AwfTg,20150428
-0TffRSXXIlBYVbb5AwfTg,20150429
-0TffRSXXIlBYVbb5AwfTg,20150502
-0TffRSXXIlBYVbb5AwfTg,20150505
-0TffRSXXIlBYVbb5AwfTg,20150506
-0TffRSXXIlBYVbb5AwfTg,20150507
-0TffRSXXIlBYVbb5AwfTg,20150508
-0TffRSXXIlBYVbb5AwfTg,20150512
-0TffRSXXIlBYVbb5AwfTg,20150515
-0TffRSXXIlBYVbb5AwfTg,20150517
-0TffRSXXIlBYVbb5AwfTg,20150518
-0TffRSXXIlBYVbb5AwfTg,20150519
-0TffRSXXIlBYVbb5AwfTg,20150522
-0TffRSXXIlBYVbb5AwfTg,20150523
-0TffRSXXIlBYVbb5AwfTg,20150530
-0TffRSXXIlBYVbb5AwfTg,20150601
-0TffRSXXIlBYVbb5AwfTg,20150603
-0TffRSXXIlBYVbb5AwfTg,20150604
-0TffRSXXIlBYVbb5AwfTg,20150607
-0TffRSXXIlBYVbb5AwfTg,20150608
-0TffRSXXIlBYVbb5AwfTg,20150609
-0TffRSXXIlBYVbb5AwfTg,20150610
-0TffRSXXIlBYVbb5AwfTg,20150611
-0TffRSXXIlBYVbb5AwfTg,20150612
-0TffRSXXIlBYVbb5AwfTg,20150615
-0TffRSXXIlBYVbb5AwfTg,20150617
-0TffRSXXIlBYVbb5AwfTg,20150620
-0TffRSXXIlBYVbb5AwfTg,20150624
-0TffRSXXIlBYVbb5AwfTg,20150625
-0TffRSXXIlBYVbb5AwfTg,20150626
-0TffRSXXIlBYVbb5AwfTg,20150627
-0TffRSXXIlBYVbb5AwfTg,20150701
-0TffRSXXIlBYVbb5AwfTg,20150703
-0TffRSXXIlBYVbb5AwfTg,20150709
-0TffRSXXIlBYVbb5AwfTg,20150711
-0TffRSXXIlBYVbb5AwfTg,20150712
-0TffRSXXIlBYVbb5AwfTg,20150715
-0TffRSXXIlBYVbb5AwfTg,20150716
-0TffRSXXIlBYVbb5AwfTg,20150724
-0TffRSXXIlBYVbb5AwfTg,20150727
-0TffRSXXIlBYVbb5AwfTg,20150801
-0TffRSXXIlBYVbb5AwfTg,20150809
-0TffRSXXIlBYVbb5AwfTg,20150812
-0TffRSXXIlBYVbb5AwfTg,20150813
-0TffRSXXIlBYVbb5AwfTg,20150814
-0TffRSXXIlBYVbb5AwfTg,20150815
-0TffRSXXIlBYVbb5AwfTg,20150816
-0TffRSXXIlBYVbb5AwfTg,20150818
-0TffRSXXIlBYVbb5AwfTg,20150820
-0TffRSXXIlBYVbb5AwfTg,20150822
-0TffRSXXIlBYVbb5AwfTg,20150823
-0TffRSXXIlBYVbb5AwfTg,20150824
-0TffRSXXIlBYVbb5AwfTg,20150826
-0TffRSXXIlBYVbb5AwfTg,20150830
-0TffRSXXIlBYVbb5AwfTg,20150904
-0TffRSXXIlBYVbb5AwfTg,20150905
-0TffRSXXIlBYVbb5AwfTg,20150907
-0TffRSXXIlBYVbb5AwfTg,20150908
-0TffRSXXIlBYVbb5AwfTg,20150909
-0TffRSXXIlBYVbb5AwfTg,20150910
-0TffRSXXIlBYVbb5AwfTg,20150912
-0TffRSXXIlBYVbb5AwfTg,20150917
-0TffRSXXIlBYVbb5AwfTg,20150918
-0TffRSXXIlBYVbb5AwfTg,20150919
-0TffRSXXIlBYVbb5AwfTg,20150922
-0TffRSXXIlBYVbb5AwfTg,20150924
-0TffRSXXIlBYVbb5AwfTg,20150930
-0TffRSXXIlBYVbb5AwfTg,20151001
-0TffRSXXIlBYVbb5AwfTg,20151003
-0TffRSXXIlBYVbb5AwfTg,20151004
-0TffRSXXIlBYVbb5AwfTg,20151006
-0TffRSXXIlBYVbb5AwfTg,20151007
-0TffRSXXIlBYVbb5AwfTg,20151010
-0TffRSXXIlBYVbb5AwfTg,20151015
-0TffRSXXIlBYVbb5AwfTg,20151016
-0TffRSXXIlBYVbb5AwfTg,20151018
-0TffRSXXIlBYVbb5AwfTg,20151019
-0TffRSXXIlBYVbb5AwfTg,20151021
-0TffRSXXIlBYVbb5AwfTg,20151025
-0TffRSXXIlBYVbb5AwfTg,20151026
-0TffRSXXIlBYVbb5AwfTg,20151029
-0TffRSXXIlBYVbb5AwfTg,20151031
-0TffRSXXIlBYVbb5AwfTg,20151101
-0TffRSXXIlBYVbb5AwfTg,20151102
-0TffRSXXIlBYVbb5AwfTg,20151103
-0TffRSXXIlBYVbb5AwfTg,20151105
-0TffRSXXIlBYVbb5AwfTg,20151106
-0TffRSXXIlBYVbb5AwfTg,20151108
-0TffRSXXIlBYVbb5AwfTg,20151110
-0TffRSXXIlBYVbb5AwfTg,20151112
-0TffRSXXIlBYVbb5AwfTg,20151115
-0TffRSXXIlBYVbb5AwfTg,20151120
-0TffRSXXIlBYVbb5AwfTg,20151124
-0TffRSXXIlBYVbb5AwfTg,20151202
-0TffRSXXIlBYVbb5AwfTg,20151204
-0TffRSXXIlBYVbb5AwfTg,20151205
-0TffRSXXIlBYVbb5AwfTg,20151206
-0TffRSXXIlBYVbb5AwfTg,20151210
-0TffRSXXIlBYVbb5AwfTg,20151212
-0TffRSXXIlBYVbb5AwfTg,20151213
-0TffRSXXIlBYVbb5AwfTg,20151217
-0TffRSXXIlBYVbb5AwfTg,20151222
-0TffRSXXIlBYVbb5AwfTg,20151226
-0TffRSXXIlBYVbb5AwfTg,20151228
-0TffRSXXIlBYVbb5AwfTg,20160102
-0TffRSXXIlBYVbb5AwfTg,20160105
-0TffRSXXIlBYVbb5AwfTg,20160108
-0TffRSXXIlBYVbb5AwfTg,20160111
-0TffRSXXIlBYVbb5AwfTg,20160116
-0TffRSXXIlBYVbb5AwfTg,20160119
-0TffRSXXIlBYVbb5AwfTg,20160122
-0TffRSXXIlBYVbb5AwfTg,20160123
-0TffRSXXIlBYVbb5AwfTg,20160126
-0TffRSXXIlBYVbb5AwfTg,20160129
-0TffRSXXIlBYVbb5AwfTg,20160130
-0TffRSXXIlBYVbb5AwfTg,20160201
-0TffRSXXIlBYVbb5AwfTg,20160204
-0TffRSXXIlBYVbb5AwfTg,20160206
-0TffRSXXIlBYVbb5AwfTg,20160215
-0TffRSXXIlBYVbb5AwfTg,20160221
-0TffRSXXIlBYVbb5AwfTg,20160227
-0TffRSXXIlBYVbb5AwfTg,20160228
-0TffRSXXIlBYVbb5AwfTg,20160303
-0TffRSXXIlBYVbb5AwfTg,20160305
-0TffRSXXIlBYVbb5AwfTg,20160307
-0TffRSXXIlBYVbb5AwfTg,20160309
-0TffRSXXIlBYVbb5AwfTg,20160313
-0TffRSXXIlBYVbb5AwfTg,20160315
-0TffRSXXIlBYVbb5AwfTg,20160316
-0TffRSXXIlBYVbb5AwfTg,20160318
-0TffRSXXIlBYVbb5AwfTg,20160320
-0TffRSXXIlBYVbb5AwfTg,20160324
-0TffRSXXIlBYVbb5AwfTg,20160403
-0TffRSXXIlBYVbb5AwfTg,20160404
-0TffRSXXIlBYVbb5AwfTg,20160406
-0TffRSXXIlBYVbb5AwfTg,20160409
-0TffRSXXIlBYVbb5AwfTg,20160410
-0TffRSXXIlBYVbb5AwfTg,20160414
-0TffRSXXIlBYVbb5AwfTg,20160416
-0TffRSXXIlBYVbb5AwfTg,20160421
-0TffRSXXIlBYVbb5AwfTg,20160422
-0TffRSXXIlBYVbb5AwfTg,20160423
-0TffRSXXIlBYVbb5AwfTg,20160424
-0TffRSXXIlBYVbb5AwfTg,20160425
-0TffRSXXIlBYVbb5AwfTg,20160428
-0TffRSXXIlBYVbb5AwfTg,20160430
-0TffRSXXIlBYVbb5AwfTg,20160502
-0TffRSXXIlBYVbb5AwfTg,20160503
-0TffRSXXIlBYVbb5AwfTg,20160504
-0TffRSXXIlBYVbb5AwfTg,20160508
-0TffRSXXIlBYVbb5AwfTg,20160510
-0TffRSXXIlBYVbb5AwfTg,20160511
-0TffRSXXIlBYVbb5AwfTg,20160513
-0TffRSXXIlBYVbb5AwfTg,20160514
-0TffRSXXIlBYVbb5AwfTg,20160516
-0TffRSXXIlBYVbb5AwfTg,20160518
-0TffRSXXIlBYVbb5AwfTg,20160522
-0TffRSXXIlBYVbb5AwfTg,20160524
-0TffRSXXIlBYVbb5AwfTg,20160525
-0TffRSXXIlBYVbb5AwfTg,20160529
-0TffRSXXIlBYVbb5AwfTg,20160602
-0TffRSXXIlBYVbb5AwfTg,20160604
-0TffRSXXIlBYVbb5AwfTg,20160609
-0TffRSXXIlBYVbb5AwfTg,20160610
-0TffRSXXIlBYVbb5AwfTg,20160621
-0TffRSXXIlBYVbb5AwfTg,20160623
-0TffRSXXIlBYVbb5AwfTg,20160625
-0TffRSXXIlBYVbb5AwfTg,20160708
-0TffRSXXIlBYVbb5AwfTg,20160716
-0TffRSXXIlBYVbb5AwfTg,20160718
-0TffRSXXIlBYVbb5AwfTg,20160719
-0TffRSXXIlBYVbb5AwfTg,20160723
-0TffRSXXIlBYVbb5AwfTg,20160729
-0TffRSXXIlBYVbb5AwfTg,20160730
-0TffRSXXIlBYVbb5AwfTg,20160803
-0TffRSXXIlBYVbb5AwfTg,20160806
-0TffRSXXIlBYVbb5AwfTg,20160809
-0TffRSXXIlBYVbb5AwfTg,20160811
-0TffRSXXIlBYVbb5AwfTg,20160814
-0TffRSXXIlBYVbb5AwfTg,20160818
-0TffRSXXIlBYVbb5AwfTg,20160819
-0TffRSXXIlBYVbb5AwfTg,20160821
-0TffRSXXIlBYVbb5AwfTg,20160822
-0TffRSXXIlBYVbb5AwfTg,20160825
-0TffRSXXIlBYVbb5AwfTg,20160826
-0TffRSXXIlBYVbb5AwfTg,20160827
-0TffRSXXIlBYVbb5AwfTg,20160831
-0TffRSXXIlBYVbb5AwfTg,20160901
-0TffRSXXIlBYVbb5AwfTg,20160903
-0TffRSXXIlBYVbb5AwfTg,20160904
-0TffRSXXIlBYVbb5AwfTg,20160905
-0TffRSXXIlBYVbb5AwfTg,20160908
-0TffRSXXIlBYVbb5AwfTg,20160911
-0TffRSXXIlBYVbb5AwfTg,20160914
-0TffRSXXIlBYVbb5AwfTg,20160917
-0TffRSXXIlBYVbb5AwfTg,20160919
-0TffRSXXIlBYVbb5AwfTg,20160926
-0TffRSXXIlBYVbb5AwfTg,20160928
-0TffRSXXIlBYVbb5AwfTg,20161008
-0TffRSXXIlBYVbb5AwfTg,20161014
-0TffRSXXIlBYVbb5AwfTg,20161015
-0TffRSXXIlBYVbb5AwfTg,20161016
-0TffRSXXIlBYVbb5AwfTg,20161020
-0TffRSXXIlBYVbb5AwfTg,20161022
-0TffRSXXIlBYVbb5AwfTg,20161023
-0TffRSXXIlBYVbb5AwfTg,20161027
-0TffRSXXIlBYVbb5AwfTg,20161029
-0TffRSXXIlBYVbb5AwfTg,20161101
-0TffRSXXIlBYVbb5AwfTg,20161102
-0TffRSXXIlBYVbb5AwfTg,20161103
-0TffRSXXIlBYVbb5AwfTg,20161104
-0TffRSXXIlBYVbb5AwfTg,20161105
-0TffRSXXIlBYVbb5AwfTg,20161108
-0TffRSXXIlBYVbb5AwfTg,20161110
-0TffRSXXIlBYVbb5AwfTg,20161111
-0TffRSXXIlBYVbb5AwfTg,20161121
-0TffRSXXIlBYVbb5AwfTg,20161129
-0TffRSXXIlBYVbb5AwfTg,20161130
-0TffRSXXIlBYVbb5AwfTg,20161202
-0TffRSXXIlBYVbb5AwfTg,20161203
-0TffRSXXIlBYVbb5AwfTg,20161204
-0TffRSXXIlBYVbb5AwfTg,20161206
-0TffRSXXIlBYVbb5AwfTg,20161207
-0TffRSXXIlBYVbb5AwfTg,20161210
-0TffRSXXIlBYVbb5AwfTg,20161213
-0TffRSXXIlBYVbb5AwfTg,20161214
-0TffRSXXIlBYVbb5AwfTg,20161215
-0TffRSXXIlBYVbb5AwfTg,20161219
-0TffRSXXIlBYVbb5AwfTg,20161222
-0TffRSXXIlBYVbb5AwfTg,20161224
-0TffRSXXIlBYVbb5AwfTg,20161229
-0TffRSXXIlBYVbb5AwfTg,20170101
-0TffRSXXIlBYVbb5AwfTg,20170102
-0TffRSXXIlBYVbb5AwfTg,20170107
-0TffRSXXIlBYVbb5AwfTg,20170116
-0TffRSXXIlBYVbb5AwfTg,20170117
-0TffRSXXIlBYVbb5AwfTg,20170122
-0TffRSXXIlBYVbb5AwfTg,20170124
-0TffRSXXIlBYVbb5AwfTg,20170131
-0TffRSXXIlBYVbb5AwfTg,20170201
-0TffRSXXIlBYVbb5AwfTg,20170202
-0TffRSXXIlBYVbb5AwfTg,20170203
-0TffRSXXIlBYVbb5AwfTg,20170206
-0TffRSXXIlBYVbb5AwfTg,20170207
-0TffRSXXIlBYVbb5AwfTg,20170210
-0TffRSXXIlBYVbb5AwfTg,20170212
-0TffRSXXIlBYVbb5AwfTg,20170214
-0TffRSXXIlBYVbb5AwfTg,20170223
-0TffRSXXIlBYVbb5AwfTg,20170224
-0TffRSXXIlBYVbb5AwfTg,20170226
-0TffRSXXIlBYVbb5AwfTg,20170305
-0TffRSXXIlBYVbb5AwfTg,20170307
-0TffRSXXIlBYVbb5AwfTg,20170308
-0TffRSXXIlBYVbb5AwfTg,20170316
-0TffRSXXIlBYVbb5AwfTg,20170319
-0TffRSXXIlBYVbb5AwfTg,20170329
-0TffRSXXIlBYVbb5AwfTg,20170403
-0TffRSXXIlBYVbb5AwfTg,20170404
-0TffRSXXIlBYVbb5AwfTg,20170409
-0TffRSXXIlBYVbb5AwfTg,20170410
-0TffRSXXIlBYVbb5AwfTg,20170412
-0TffRSXXIlBYVbb5AwfTg,20170417
-0TffRSXXIlBYVbb5AwfTg,20170422
-0TffRSXXIlBYVbb5AwfTg,20170423
-0TffRSXXIlBYVbb5AwfTg,20170428
-0TffRSXXIlBYVbb5AwfTg,20170503
-0TffRSXXIlBYVbb5AwfTg,20170506
-0TffRSXXIlBYVbb5AwfTg,20170510
-0TffRSXXIlBYVbb5AwfTg,20170513
-0TffRSXXIlBYVbb5AwfTg,20170514
-0TffRSXXIlBYVbb5AwfTg,20170517
-0TffRSXXIlBYVbb5AwfTg,20170521
-0TffRSXXIlBYVbb5AwfTg,20170522
-0TffRSXXIlBYVbb5AwfTg,20170525
-0TffRSXXIlBYVbb5AwfTg,20170527
-0TffRSXXIlBYVbb5AwfTg,20170528
-0TffRSXXIlBYVbb5AwfTg,20170529
-0TffRSXXIlBYVbb5AwfTg,20170603
-0TffRSXXIlBYVbb5AwfTg,20170610
-0TffRSXXIlBYVbb5AwfTg,20170612
-0TffRSXXIlBYVbb5AwfTg,20170621
-0TffRSXXIlBYVbb5AwfTg,20170625
-0TffRSXXIlBYVbb5AwfTg,20170628
-0TffRSXXIlBYVbb5AwfTg,20170629
-0TffRSXXIlBYVbb5AwfTg,20170703
-0TffRSXXIlBYVbb5AwfTg,20170704
-0TffRSXXIlBYVbb5AwfTg,20170710
-0TffRSXXIlBYVbb5AwfTg,20170714
-0TffRSXXIlBYVbb5AwfTg,20170720
-0TffRSXXIlBYVbb5AwfTg,20170721
-0TffRSXXIlBYVbb5AwfTg,20170729
-0TffRSXXIlBYVbb5AwfTg,20170730
-0TffRSXXIlBYVbb5AwfTg,20170804
-0TffRSXXIlBYVbb5AwfTg,20170813
-0TffRSXXIlBYVbb5AwfTg,20170816
-0TffRSXXIlBYVbb5AwfTg,20170818
-0TffRSXXIlBYVbb5AwfTg,20170820
-0TffRSXXIlBYVbb5AwfTg,20170822
-0TffRSXXIlBYVbb5AwfTg,20170828
-0TffRSXXIlBYVbb5AwfTg,20170830
-0TffRSXXIlBYVbb5AwfTg,20170902
-0TffRSXXIlBYVbb5AwfTg,20170903
-0TffRSXXIlBYVbb5AwfTg,20170904
-0TffRSXXIlBYVbb5AwfTg,20170907
-0TffRSXXIlBYVbb5AwfTg,20170909
-0TffRSXXIlBYVbb5AwfTg,20170913
-0TffRSXXIlBYVbb5AwfTg,20170915
-0TffRSXXIlBYVbb5AwfTg,20170922
-0TffRSXXIlBYVbb5AwfTg,20170923
-0TffRSXXIlBYVbb5AwfTg,20171003
-0TffRSXXIlBYVbb5AwfTg,20171007
-0TffRSXXIlBYVbb5AwfTg,20171009
-0TffRSXXIlBYVbb5AwfTg,20171013
-0TffRSXXIlBYVbb5AwfTg,20171019
-0TffRSXXIlBYVbb5AwfTg,20171020
-0TffRSXXIlBYVbb5AwfTg,20171023
-0TffRSXXIlBYVbb5AwfTg,20171024
-0TffRSXXIlBYVbb5AwfTg,20171029
-0TffRSXXIlBYVbb5AwfTg,20171101
-0TffRSXXIlBYVbb5AwfTg,20171105
-0TffRSXXIlBYVbb5AwfTg,20171107
-0TffRSXXIlBYVbb5AwfTg,20171108
-0TffRSXXIlBYVbb5AwfTg,20171110
-0TffRSXXIlBYVbb5AwfTg,20171112
-0TffRSXXIlBYVbb5AwfTg,20171115
-0TffRSXXIlBYVbb5AwfTg,20171116
-0TffRSXXIlBYVbb5AwfTg,20171118
-0TffRSXXIlBYVbb5AwfTg,20171119
-0TffRSXXIlBYVbb5AwfTg,20171123
-0TffRSXXIlBYVbb5AwfTg,20171130
-0TffRSXXIlBYVbb5AwfTg,20171203
-0TffRSXXIlBYVbb5AwfTg,20171215
-0TffRSXXIlBYVbb5AwfTg,20171222
-0TffRSXXIlBYVbb5AwfTg,20171231
-0TffRSXXIlBYVbb5AwfTg,20180103
-0TffRSXXIlBYVbb5AwfTg,20180106
-0TffRSXXIlBYVbb5AwfTg,20180112
-0TffRSXXIlBYVbb5AwfTg,20180113
-0TffRSXXIlBYVbb5AwfTg,20180114
-0TffRSXXIlBYVbb5AwfTg,20180115
-0TffRSXXIlBYVbb5AwfTg,20180119
-0TffRSXXIlBYVbb5AwfTg,20180120
-0TffRSXXIlBYVbb5AwfTg,20180121
-0TffRSXXIlBYVbb5AwfTg,20180201
-0TffRSXXIlBYVbb5AwfTg,20180203
-0TffRSXXIlBYVbb5AwfTg,20180208
-0TffRSXXIlBYVbb5AwfTg,20180212
-0TffRSXXIlBYVbb5AwfTg,20180216
-0TffRSXXIlBYVbb5AwfTg,20180217
-0TffRSXXIlBYVbb5AwfTg,20180224
-0TffRSXXIlBYVbb5AwfTg,20180225
-0TffRSXXIlBYVbb5AwfTg,20180303
-0TffRSXXIlBYVbb5AwfTg,20180304
-0TffRSXXIlBYVbb5AwfTg,20180305
-0TffRSXXIlBYVbb5AwfTg,20180307
-0TffRSXXIlBYVbb5AwfTg,20180316
-0TffRSXXIlBYVbb5AwfTg,20180317
-0TffRSXXIlBYVbb5AwfTg,20180318
-0TffRSXXIlBYVbb5AwfTg,20180319
-0TffRSXXIlBYVbb5AwfTg,20180324
-0TffRSXXIlBYVbb5AwfTg,20180325
-0TffRSXXIlBYVbb5AwfTg,20180326
-0TffRSXXIlBYVbb5AwfTg,20180328
-0TffRSXXIlBYVbb5AwfTg,20180405
-0TffRSXXIlBYVbb5AwfTg,20180409
-0TffRSXXIlBYVbb5AwfTg,20180414
-0TffRSXXIlBYVbb5AwfTg,20180415
-0TffRSXXIlBYVbb5AwfTg,20180424
-0TffRSXXIlBYVbb5AwfTg,20180425
-0TffRSXXIlBYVbb5AwfTg,20180427
-0TffRSXXIlBYVbb5AwfTg,20180429
-0TffRSXXIlBYVbb5AwfTg,20180503
-0TffRSXXIlBYVbb5AwfTg,20180505
-0TffRSXXIlBYVbb5AwfTg,20180507
-0TffRSXXIlBYVbb5AwfTg,20180509
-0TffRSXXIlBYVbb5AwfTg,20180513
-0TffRSXXIlBYVbb5AwfTg,20180525
-0TffRSXXIlBYVbb5AwfTg,20180530
-0TffRSXXIlBYVbb5AwfTg,20180602
-0TffRSXXIlBYVbb5AwfTg,20180603
-0TffRSXXIlBYVbb5AwfTg,20180605
-0TffRSXXIlBYVbb5AwfTg,20180607
-0TffRSXXIlBYVbb5AwfTg,20180609
-0TffRSXXIlBYVbb5AwfTg,20180610
-0TffRSXXIlBYVbb5AwfTg,20180613
-0TffRSXXIlBYVbb5AwfTg,20180624
-0TffRSXXIlBYVbb5AwfTg,20180627
-0TffRSXXIlBYVbb5AwfTg,20180629
-0TffRSXXIlBYVbb5AwfTg,20180702
-0TffRSXXIlBYVbb5AwfTg,20180704
-0TffRSXXIlBYVbb5AwfTg,20180710
-0TffRSXXIlBYVbb5AwfTg,20180718
-0TffRSXXIlBYVbb5AwfTg,20180719
-0TffRSXXIlBYVbb5AwfTg,20180721
-0TffRSXXIlBYVbb5AwfTg,20180726
-0TffRSXXIlBYVbb5AwfTg,20180802
-0TffRSXXIlBYVbb5AwfTg,20180804
-0TffRSXXIlBYVbb5AwfTg,20180806
-0TffRSXXIlBYVbb5AwfTg,20180809
-0TffRSXXIlBYVbb5AwfTg,20180819
-0TffRSXXIlBYVbb5AwfTg,20180820
-0TffRSXXIlBYVbb5AwfTg,20180902
-0TffRSXXIlBYVbb5AwfTg,20180915
-0TffRSXXIlBYVbb5AwfTg,20180916
-0TffRSXXIlBYVbb5AwfTg,20180919
-0TffRSXXIlBYVbb5AwfTg,20180923
-0TffRSXXIlBYVbb5AwfTg,20180924
-0TffRSXXIlBYVbb5AwfTg,20180925
-0TffRSXXIlBYVbb5AwfTg,20180926
-0TffRSXXIlBYVbb5AwfTg,20180929
-0TffRSXXIlBYVbb5AwfTg,20181001
-0TffRSXXIlBYVbb5AwfTg,20181004
-0TffRSXXIlBYVbb5AwfTg,20181005
-0TffRSXXIlBYVbb5AwfTg,20181006
-0TffRSXXIlBYVbb5AwfTg,20181012
-0TffRSXXIlBYVbb5AwfTg,20181013
-0TffRSXXIlBYVbb5AwfTg,20181020
-0TffRSXXIlBYVbb5AwfTg,20181024
-0TffRSXXIlBYVbb5AwfTg,20181029
-0TffRSXXIlBYVbb5AwfTg,20181102
-0TffRSXXIlBYVbb5AwfTg,20181103
-0TffRSXXIlBYVbb5AwfTg,20181104
-0TffRSXXIlBYVbb5AwfTg,20181115
-0TffRSXXIlBYVbb5AwfTg,20181116
-0TffRSXXIlBYVbb5AwfTg,20181117
-0TffRSXXIlBYVbb5AwfTg,20181118
-0TffRSXXIlBYVbb5AwfTg,20181119
-0TffRSXXIlBYVbb5AwfTg,20181121
-0TffRSXXIlBYVbb5AwfTg,20181128
-0TffRSXXIlBYVbb5AwfTg,20181201
-0TffRSXXIlBYVbb5AwfTg,20181202
-0TffRSXXIlBYVbb5AwfTg,20181205
-0TffRSXXIlBYVbb5AwfTg,20181214
-0TffRSXXIlBYVbb5AwfTg,20181216
-0TffRSXXIlBYVbb5AwfTg,20181217
-0TffRSXXIlBYVbb5AwfTg,20181220
-0TffRSXXIlBYVbb5AwfTg,20181222
-0TffRSXXIlBYVbb5AwfTg,20181223
-0TffRSXXIlBYVbb5AwfTg,20181225
-0TffRSXXIlBYVbb5AwfTg,20181226
-0TffRSXXIlBYVbb5AwfTg,20181227
-0TffRSXXIlBYVbb5AwfTg,20181231
-0TffRSXXIlBYVbb5AwfTg,20190101
-0TffRSXXIlBYVbb5AwfTg,20190102
-0TffRSXXIlBYVbb5AwfTg,20190104
-0TffRSXXIlBYVbb5AwfTg,20190106
-0TffRSXXIlBYVbb5AwfTg,20190111
-0TffRSXXIlBYVbb5AwfTg,20190113
-0TffRSXXIlBYVbb5AwfTg,20190116
-0TffRSXXIlBYVbb5AwfTg,20190117
-0TffRSXXIlBYVbb5AwfTg,20190118
-0TffRSXXIlBYVbb5AwfTg,20190120
-0TffRSXXIlBYVbb5AwfTg,20190123
-0TffRSXXIlBYVbb5AwfTg,20190125
-0TffRSXXIlBYVbb5AwfTg,20190207
-0TffRSXXIlBYVbb5AwfTg,20190212
-0TffRSXXIlBYVbb5AwfTg,20190221
-0TffRSXXIlBYVbb5AwfTg,20190302
-0TffRSXXIlBYVbb5AwfTg,20190304
-0TffRSXXIlBYVbb5AwfTg,20190307
-0TffRSXXIlBYVbb5AwfTg,20190308
-0TffRSXXIlBYVbb5AwfTg,20190314
-0TffRSXXIlBYVbb5AwfTg,20190316
-0TffRSXXIlBYVbb5AwfTg,20190328
-0TffRSXXIlBYVbb5AwfTg,20190401
-0TffRSXXIlBYVbb5AwfTg,20190402
-0TffRSXXIlBYVbb5AwfTg,20190407
-0TffRSXXIlBYVbb5AwfTg,20190408
-0TffRSXXIlBYVbb5AwfTg,20190416
-0TffRSXXIlBYVbb5AwfTg,20190418
-0TffRSXXIlBYVbb5AwfTg,20190425
-0TffRSXXIlBYVbb5AwfTg,20190512
-0TffRSXXIlBYVbb5AwfTg,20190516
-0TffRSXXIlBYVbb5AwfTg,20190517
-0TffRSXXIlBYVbb5AwfTg,20190523
-0TffRSXXIlBYVbb5AwfTg,20190526
-0TffRSXXIlBYVbb5AwfTg,20190528
-0TffRSXXIlBYVbb5AwfTg,20190609
-0TffRSXXIlBYVbb5AwfTg,20190630
-0TffRSXXIlBYVbb5AwfTg,20190712
-0TffRSXXIlBYVbb5AwfTg,20190715
-0TffRSXXIlBYVbb5AwfTg,20190724
-0TffRSXXIlBYVbb5AwfTg,20190728
-0TffRSXXIlBYVbb5AwfTg,20190801
-0TffRSXXIlBYVbb5AwfTg,20190806
-0TffRSXXIlBYVbb5AwfTg,20190807
-0TffRSXXIlBYVbb5AwfTg,20190811
-0TffRSXXIlBYVbb5AwfTg,20190814
-0TffRSXXIlBYVbb5AwfTg,20190817
-0TffRSXXIlBYVbb5AwfTg,20190825
-0TffRSXXIlBYVbb5AwfTg,20190828
-0TffRSXXIlBYVbb5AwfTg,20190902
-0TffRSXXIlBYVbb5AwfTg,20190903
-0TffRSXXIlBYVbb5AwfTg,20190908
-0TffRSXXIlBYVbb5AwfTg,20190914
-0TffRSXXIlBYVbb5AwfTg,20190920
-0TffRSXXIlBYVbb5AwfTg,20190921
-0TffRSXXIlBYVbb5AwfTg,20190922
-0TffRSXXIlBYVbb5AwfTg,20190923
-0TffRSXXIlBYVbb5AwfTg,20190927
-0TffRSXXIlBYVbb5AwfTg,20190928
-0TffRSXXIlBYVbb5AwfTg,20191010
-0TffRSXXIlBYVbb5AwfTg,20191017
-0TffRSXXIlBYVbb5AwfTg,20191024
-0TffRSXXIlBYVbb5AwfTg,20191027
-0TffRSXXIlBYVbb5AwfTg,20191028
-0TffRSXXIlBYVbb5AwfTg,20191102
-0TffRSXXIlBYVbb5AwfTg,20191110
-0TffRSXXIlBYVbb5AwfTg,20191111
-0TffRSXXIlBYVbb5AwfTg,20191112
-0TffRSXXIlBYVbb5AwfTg,20191116
-0TffRSXXIlBYVbb5AwfTg,20191121
-0TffRSXXIlBYVbb5AwfTg,20191123
-0TffRSXXIlBYVbb5AwfTg,20191124
-0TffRSXXIlBYVbb5AwfTg,20191207
-0TffRSXXIlBYVbb5AwfTg,20191220
-0TffRSXXIlBYVbb5AwfTg,20191221
-0TffRSXXIlBYVbb5AwfTg,20191230
-0TffRSXXIlBYVbb5AwfTg,20200101
-0TffRSXXIlBYVbb5AwfTg,20200121
